release_year,release_era,achievements,achievements_missing,original_price,is_free,developer,publisher,genre_action,genre_adventure,genre_casual,genre_indie,genre_rpg,genre_simulation,genre_strategy,genre_sports,genre_racing,genre_free_to_play,genre_massively_multiplayer,genre_early_access,genre_utilities,tag_action,tag_indie,tag_adventure,tag_rpg,tag_strategy,tag_casual,tag_simulation,tag_sports,tag_racing,tag_multiplayer,tag_fps,tag_shooter,tag_singleplayer,success
2018.0,2017-2019,,1,,0,"Endwise,HatFeather","Endwise,HatFeather,Endwise,HatFeather",1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,9.99,0,Lince Works,"Lince Works,Lince Works",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,1.0,0,1.99,0,tequibo,"tequibo,tequibo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,32.0,0,11.99,0,Lamplight Studios,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,41.0,0,19.99,0,Juggernaut Games,"Juggernaut Games,Juggernaut Games",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
2018.0,2017-2019,17.0,0,19.99,0,The Voxel Agents,"The Voxel Agents,The Voxel Agents",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2016.0,2014-2016,15.0,0,19.99,0,Steel Wool Studios,"Steel Wool Studios,Steel Wool Studios",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,11.0,0,4.99,0,StellarXiela,"StellarXiela,StellarXiela",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,,0,Fantasy Flight Games,"Fantasy Flight Games,Fantasy Flight Games",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,,0,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)","Codemasters,Feral Interactive (Mac),Feral Interactive (Linux),Codemasters,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018.0,2017-2019,,1,8.97,0,3dm_live_wallpapers,"3dm_live_wallpapers,3dm_live_wallpapers",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,30.0,0,19.99,0,Causal Bit Games Inc.,"Causal Bit Games Inc.,Hound Picked Games,Causal Bit Games Inc.,Hound Picked Games",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2017.0,2017-2019,18.0,0,6.99,0,"+Mpact Games, LLC.","+Mpact Games, LLC.,+Mpact Games, LLC.",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2018.0,2017-2019,54.0,0,,0,Gameloft,"Gameloft,Gameloft",1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
2008.0,2006-2010,12.0,0,7.99,0,Hothead Games,"Hothead Games,Hothead Games",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2017.0,2017-2019,59.0,0,14.99,0,bumblebee,"rokapublish,rokapublish",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
2018.0,2017-2019,15.0,0,1.99,0,Ominous Entertainment,"Ominous Entertainment,Ominous Entertainment",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2018.0,2017-2019,103.0,0,49.99,0,Gaming Minds Studios,"Kalypso Media Digital,Kalypso Media Digital",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
2018.0,2017-2019,72.0,0,19.99,0,Weather Factory,"Humble Bundle,Humble Bundle",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
2014.0,2014-2016,54.0,0,59.99,0,Code Force,"Slitherine Ltd.,Slitherine Ltd.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
2006.0,2006-2010,,1,3.99,0,K-D Lab,"1C Entertainment,1C Entertainment",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,7.99,0,"QLOC,DIMPS","BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment",1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2017.0,2017-2019,,1,14.99,0,Wolverine Studios,"Wolverine Studios,Wolverine Studios",0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
2015.0,2014-2016,,1,0.99,0,Dima Kiva,"Dima Kiva,Dima Kiva",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007.0,2006-2010,,1,9.99,0,Frontier,"LucasArts,LucasArts",1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
2018.0,2017-2019,,1,0.99,0,LR Studio,"LR Studio,LR Studio",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,1.99,0,"CyberConnect2 Co., Ltd.","BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,,1,,0,Dylan Fitterer,"Dylan Fitterer,Dylan Fitterer",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,9.99,0,"X-MiGuPLAY, LLC",,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,104.0,0,24.99,0,Red Hook Studios,"Red Hook Studios,Red Hook Studios",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
2016.0,2014-2016,21.0,0,24.99,0,Crenetic GmbH Studios,"Aerosoft GmbH,Aerosoft GmbH",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
2018.0,2017-2019,,1,5.99,0,Digital Confectioners,"Digital Confectioners,Digital Confectioners",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,8.0,0,6.99,0,Drama Drifters,"Nkidu Games Inc.,Nkidu Games Inc.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2011.0,2011-2013,47.0,0,14.99,0,BlueGiant Interactive,"BlueGiant Interactive,BlueGiant Interactive",1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2011.0,2011-2013,,1,29.99,0,Just Trains,"Dovetail Games - Trains,Dovetail Games - Trains",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018.0,2017-2019,14.0,0,9.99,0,Nyamakop,"Good Shepherd Entertainment,Good Shepherd Entertainment",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,13.0,0,14.99,0,Frontwing,"Frontwing USA,Frontwing USA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,14.0,0,9.99,0,Dreambakers,"Dreambakers,Dreambakers",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019.0,2017-2019,,1,9.99,0,Hammer Games,"Hammer Games,Hammer Games",0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,,1,1.99,0,17Studio,"17Studio,17Studio",1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2016.0,2014-2016,32.0,0,14.99,0,"Signal Studios,Krome Studios","Signal Studios,Signal Studios",1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1
2012.0,2011-2013,,1,4.99,0,ClickShake Games LLC,"ClickShake Games LLC,ClickShake Games LLC",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,,0,Warhorse Studios,"Warhorse Studios,Warhorse Studios",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2012.0,2011-2013,,1,4.99,0,Spiderweb Software,"Spiderweb Software,Spiderweb Software",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,67.0,0,9.99,0,Anarchy Enterprises,"Anarchy Enterprises,Anarchy Enterprises",1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
2017.0,2017-2019,10.0,0,7.99,0,Empty Clip Studios,"Empty Clip Studios,Empty Clip Studios",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,19.99,0,"SNK CORPORATION,Abstraction Games","SNK CORPORATION,SNK CORPORATION",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,49.0,0,4.99,0,Yai Gameworks,"Yai Gameworks,Yai Gameworks",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,0.99,0,CCYY,"Trueyuna Technology Co., Ltd.,Trueyuna Technology Co., Ltd.",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2015.0,2014-2016,13.0,0,0.99,0,Sean Davy," , ",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2016.0,2014-2016,12.0,0,1.99,0,Fun Sponge Games,"Missing Link Games,Missing Link Games",1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0
2017.0,2017-2019,19.0,0,3.99,0,PixelTrip Studios,"PixelTrip Studios,PixelTrip Studios",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,9.99,0,BANDAI NAMCO Studios Inc.,"BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019.0,2017-2019,,1,0.0,1,Gear Learning,"Gear Learning,Gear Learning",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2016.0,2014-2016,,1,0.99,0,MiniBoss,"MiniBoss,MiniBoss",1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2014.0,2014-2016,13.0,0,4.99,0,Walk Thru Walls Studios,"Walk Thru Walls Studios,Walk Thru Walls Studios",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
2018.0,2017-2019,15.0,0,19.99,0,Frontwing,"Frontwing USA,Frontwing USA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,33.0,0,19.99,0,EQ Studios,"EQ Studios,EQ Studios",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2016.0,2014-2016,10.0,0,2.99,0,ClickGames,"ClickGames,ClickGames",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,,1,2.99,0,"Traveller's Tales,TT Games,Feral Interactive (Mac)","Feral Interactive (Mac),Warner Bros. Interactive Entertainment,Feral Interactive (Mac),Warner Bros. Interactive Entertainment",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,9.99,0,Capcom,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,59.0,0,59.99,0,Gunfire Games,"THQ Nordic,THQ Nordic",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
2016.0,2014-2016,30.0,0,16.99,0,Stainless Games Ltd,"THQ Nordic,THQ Nordic",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2019.0,2017-2019,43.0,0,29.99,0,6 Eyes Studio,"1C Entertainment,1C Entertainment",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
2016.0,2014-2016,23.0,0,,0,YFC games,"YFC games,YFC games",1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
2017.0,2017-2019,12.0,0,9.99,0,Low Magic Studios,"Low Magic Studios,Low Magic Studios",0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
2018.0,2017-2019,12.0,0,5.99,0,Josyan,"Josyan,Josyan",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,2011-2013,14.0,0,6.99,0,Alder Games,"Legacy Games,Legacy Games",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,19.99,0,Big Finish Games,"SEGA,SEGA",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2010.0,2006-2010,64.0,0,4.99,0,"Arcen Games, LLC","Arcen Games, LLC,Arcen Games, LLC",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2009.0,2006-2010,,1,24.99,0,"CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)","SEGA,Feral Interactive (Mac),Feral Interactive (Linux),SEGA,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,4.0,0,3.99,0,Joshua Chen,"Studio GPBeta,Studio GPBeta",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017.0,2017-2019,29.0,0,17.99,0,Snail Games USA,"Snail Games USA,Snail Games USA",1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
2016.0,2014-2016,16.0,0,9.99,0,Paperash Studio,"Paperash Studio,Paperash Studio",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,25.0,0,0.99,0,"Jaison Robson Gusava,SC Jogos","SC Jogos,SC Jogos",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,0.99,0,Acuze Interactives,"Displacement Studios,Displacement Studios",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,5000.0,0,,0,Virtual Top,"VT Publishing,VT Publishing",1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
2016.0,2014-2016,11.0,0,5.99,0,Gameplay Studio VR,"Gameplay Studio VR,Gameplay Studio VR",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,20.0,0,5.99,0,BGIXED,"Atriagames,Atriagames",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,22.0,0,,0,Ervenstar Games,"Ervenstar Games,Ervenstar Games",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2015.0,2014-2016,23.0,0,11.99,0,"Pantumaca Barcelona,@CarlosGameDev,Dani Navarro,Luka Nieto","Talking About Media,Talking About Media",0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
2013.0,2011-2013,13.0,0,4.99,0,Ludochip,"Ludochip,Ludochip",1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,34.0,0,,0,B2Expand,"B2Expand,B2Expand",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2018.0,2017-2019,,1,0.99,0,AR Gaming,"AR Gaming,AR Gaming",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,9.99,0,Rebellion,"Rebellion,Rebellion",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,21.0,0,6.99,0,FIVE-BN GAMES,"FIVE-BN GAMES,FIVE-BN GAMES",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2015.0,2014-2016,,1,1.0,0,8D Studio,"8D Studio,8D Studio",1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2016.0,2014-2016,46.0,0,9.99,0,Mozg Labs,"Mozg Labs,Mozg Labs",1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,31.0,0,,0,ASTRO PORT,"AGM PLAYISM,AGM PLAYISM",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
2018.0,2017-2019,,1,39.99,0,Frontwing,"Frontwing USA,Frontwing USA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2010.0,2006-2010,,1,4.99,0,Gogii Games,"Strategy First,Strategy First",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,30.0,0,14.99,0,Phaser Lock Interactive,"Phaser Lock Interactive,Phaser Lock Interactive",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2014.0,2014-2016,,1,2.99,0,Paul Marrable,"KISS ltd,KISS ltd",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018.0,2017-2019,21.0,0,12.99,0,Llamasoft Ltd.,"Llamasoft Ltd.,Llamasoft Ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,7.0,0,5.99,0,Tayfun Zeytun,"Tayfun Zeytun,Tayfun Zeytun",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
2017.0,2017-2019,,1,0.0,1,Red Dot Games,"PlayWay S.A.,PlayWay S.A.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2014.0,2014-2016,17.0,0,7.99,0,SITER SKAIN,"Nyu Media,Nyu Media",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2016.0,2014-2016,,1,4.99,0,Brainwashing Games,"Brainwashing Games,Brainwashing Games",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,34.0,0,,0,Choice of Games,"Choice of Games,Choice of Games",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,31.0,0,29.99,0,Polyarc,"Polyarc,Polyarc",1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
2019.0,2017-2019,,1,1.99,0,Warhorse Studios,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,14.99,0,"Aesthetic Interactive,Zach Kinstner","Aesthetic Interactive,Aesthetic Interactive",0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2019.0,2017-2019,27.0,0,19.99,0,Wildlak,"Wildlak,Wildlak",0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
2017.0,2017-2019,,1,0.99,0,Shindenken,"Henteko Doujin,Henteko Doujin",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2015.0,2014-2016,5.0,0,0.99,0,Dan Ruscoe,"Dan Ruscoe,Dan Ruscoe",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,39.0,0,1.99,0,bumblebee.,"Daedalic Entertainment,Daedalic Entertainment",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,157.0,0,,0,Bad Pixel,"Bad Pixel,Bad Pixel",0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1
2016.0,2014-2016,,1,14.99,0,Cortopia,"Cortopia,Cortopia",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011.0,2011-2013,,1,4.99,0,"Firaxis Games,Aspyr (Mac),Aspyr (Linux)","2K,Aspyr (Mac),Aspyr (Linux),2K,Aspyr (Mac),Aspyr (Linux)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,7.99,0,Mouldy Toof Studios,"Clickteam,Clickteam",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2019.0,2017-2019,,1,0.0,1,Giants Software,"Focus Home Interactive,Focus Home Interactive",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015.0,2014-2016,,1,,0,Viewpoint Games,"Viewpoint Games,Viewpoint Games",0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2018.0,2017-2019,45.0,0,3.99,0,Mehsoft,"Mehsoft,Mehsoft",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
2018.0,2017-2019,62.0,0,84.97,0,Destructive Creations,"1C Entertainment,1C Entertainment",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
2019.0,2017-2019,,1,6.99,0,搞快点工作室,"灵异调查管理局,灵异调查管理局",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,61.0,0,29.99,0,"YummyYummyTummy,Mintsphere","YummyYummyTummy,YummyYummyTummy",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,3.0,0,9.99,0,Nicey Game,"Nicey Game,Nicey Game",1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,,1,1.99,0,"Ubisoft Sofia,Ubisoft Kiev","Ubisoft,Ubisoft",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,,0,Lionmoon UG,"Lionmoon UG,Lionmoon UG",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2017.0,2017-2019,13.0,0,7.99,0,Søren Trautner Madsen,"Trautner Games,Trautner Games",1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
2014.0,2014-2016,,1,19.99,0,Dovetail Games,"Dovetail Games - Trains,Dovetail Games - Trains",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,,1,9.99,0,Burst,"Interplay Entertainment Corp.,Interplay Entertainment Corp.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013.0,2011-2013,,1,0.0,1,"Relic Entertainment,The Great War 1918 Development Team","CMI,CMI",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2016.0,2014-2016,9.0,0,2.99,0,Comrades Inc.,"Comrades Inc.,Comrades Inc.",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2017.0,2017-2019,,1,18.99,0,Arc System Works,"Arc System Works,Arc System Works",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,24.0,0,9.99,0,"Nippon Ichi Software, Inc.","NIS America, Inc.,NIS America, Inc.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,2.99,0,Selective Intuition,"Selective Intuition,Selective Intuition",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2017-2019,,1,4.99,0,ZNY,"ZNY,ZNY",1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,2.0,0,14.99,0,Supertype,"Supertype,Supertype",1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2017.0,2017-2019,,1,4.99,0,Darren N Lory,"Formsmatter,Formsmatter",0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
2019.0,2017-2019,27.0,0,4.99,0,Polygon Art,"Polygon Art,Polygon Art",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2015.0,2014-2016,,1,,0,"Zykov Eddy,Xitilon","Siberian Digital,Siberian Digital",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
